Hex,start,end,Count
8743a02ebffffff,2022-01-20T08:00:00.000Z,2022-01-20T08:05:00.000Z,30
8743a0232ffffff,2022-01-19T08:15:00.000Z,2022-01-19T08:20:00.000Z,1
8743a02ceffffff,2022-01-19T08:05:00.000Z,2022-01-19T08:10:00.000Z,2
8743a0231ffffff,2022-01-21T08:45:00.000Z,2022-01-21T08:50:00.000Z,7
8743a02c0ffffff,2022-01-18T08:05:00.000Z,2022-01-18T08:10:00.000Z,6
8743a02d5ffffff,2022-01-12T08:30:00.000Z,2022-01-12T08:35:00.000Z,8
8743a02f1ffffff,2022-01-12T08:10:00.000Z,2022-01-12T08:15:00.000Z,20
8743a0235ffffff,2022-01-18T08:30:00.000Z,2022-01-18T08:35:00.000Z,71
8743a02e4ffffff,2022-01-21T08:40:00.000Z,2022-01-21T08:45:00.000Z,8
8743a0219ffffff,2022-01-18T08:00:00.000Z,2022-01-18T08:05:00.000Z,59
8743a02f3ffffff,2022-01-27T08:50:00.000Z,2022-01-27T08:55:00.000Z,23
8743a02d5ffffff,2022-01-10T08:25:00.000Z,2022-01-10T08:30:00.000Z,13
8743a0231ffffff,2022-01-12T08:10:00.000Z,2022-01-12T08:15:00.000Z,9
8743a02eaffffff,2022-01-21T08:55:00.000Z,2022-01-21T09:00:00.000Z,16
8743a0233ffffff,2022-01-18T08:10:00.000Z,2022-01-18T08:15:00.000Z,1
8743a02c1ffffff,2022-01-06T08:00:00.000Z,2022-01-06T08:05:00.000Z,7
8743a02f1ffffff,2022-01-17T08:10:00.000Z,2022-01-17T08:15:00.000Z,20
8743a02c5ffffff,2022-01-06T08:50:00.000Z,2022-01-06T08:55:00.000Z,16
8743a0231ffffff,2022-01-12T08:45:00.000Z,2022-01-12T08:50:00.000Z,9
8743a0232ffffff,2022-01-12T08:15:00.000Z,2022-01-12T08:20:00.000Z,1
8743a02e5ffffff,2022-01-27T08:40:00.000Z,2022-01-27T08:45:00.000Z,4
8743a02e2ffffff,2022-01-13T08:50:00.000Z,2022-01-13T08:55:00.000Z,41
8743a0228ffffff,2022-01-06T08:25:00.000Z,2022-01-06T08:30:00.000Z,29
8743a02f1ffffff,2022-01-24T08:00:00.000Z,2022-01-24T08:05:00.000Z,21
8743a02e2ffffff,2022-01-10T08:25:00.000Z,2022-01-10T08:30:00.000Z,35
8743a0319ffffff,2022-01-11T08:30:00.000Z,2022-01-11T08:35:00.000Z,4
8743a02c1ffffff,2022-01-24T08:20:00.000Z,2022-01-24T08:25:00.000Z,7
8743a02ccffffff,2022-01-27T08:10:00.000Z,2022-01-27T08:15:00.000Z,11
8743a022bffffff,2022-01-06T08:45:00.000Z,2022-01-06T08:50:00.000Z,14
8743a022effffff,2022-01-11T08:20:00.000Z,2022-01-11T08:25:00.000Z,71
8743a02f3ffffff,2022-01-10T08:50:00.000Z,2022-01-10T08:55:00.000Z,15
8743a02ebffffff,2022-01-24T08:25:00.000Z,2022-01-24T08:30:00.000Z,48
8743a0219ffffff,2022-01-11T08:55:00.000Z,2022-01-11T09:00:00.000Z,51
8743a022bffffff,2022-01-24T08:50:00.000Z,2022-01-24T08:55:00.000Z,7
8743a02eeffffff,2022-01-24T08:45:00.000Z,2022-01-24T08:50:00.000Z,9
8743a020affffff,2022-01-04T09:20:00.000Z,2022-01-04T09:25:00.000Z,60
8743a020affffff,2022-01-05T09:00:00.000Z,2022-01-05T09:05:00.000Z,85
8743a0231ffffff,2022-01-28T08:15:00.000Z,2022-01-28T08:20:00.000Z,12
8743a020affffff,2022-01-07T08:30:00.000Z,2022-01-07T08:35:00.000Z,36
8743a0222ffffff,2022-01-07T08:45:00.000Z,2022-01-07T08:50:00.000Z,42
8743a022cffffff,2022-01-26T08:40:00.000Z,2022-01-26T08:45:00.000Z,38
8743a0226ffffff,2022-01-20T08:10:00.000Z,2022-01-20T08:15:00.000Z,32
8743a021bffffff,2022-01-28T08:30:00.000Z,2022-01-28T08:35:00.000Z,4
8743a0223ffffff,2022-01-25T09:00:00.000Z,2022-01-25T09:05:00.000Z,1
8743a0226ffffff,2022-01-26T08:30:00.000Z,2022-01-26T08:35:00.000Z,25
8743a022affffff,2022-01-14T08:15:00.000Z,2022-01-14T08:20:00.000Z,18
8743a02c5ffffff,2022-01-05T09:40:00.000Z,2022-01-05T09:45:00.000Z,22
8743a02f3ffffff,2022-01-14T08:15:00.000Z,2022-01-14T08:20:00.000Z,18
8743a02c5ffffff,2022-01-07T08:15:00.000Z,2022-01-07T08:20:00.000Z,19
8743a020affffff,2022-01-14T08:45:00.000Z,2022-01-14T08:50:00.000Z,58
8743a02f1ffffff,2022-01-04T09:45:00.000Z,2022-01-04T09:50:00.000Z,27
8743a0220ffffff,2022-01-20T08:55:00.000Z,2022-01-20T09:00:00.000Z,7
8743a0232ffffff,2022-01-20T08:05:00.000Z,2022-01-20T08:10:00.000Z,3
8743a0231ffffff,2022-01-07T08:35:00.000Z,2022-01-07T08:40:00.000Z,12
8743a02f3ffffff,2022-01-03T09:15:00.000Z,2022-01-03T09:20:00.000Z,44
8743a02c6ffffff,2022-01-03T09:15:00.000Z,2022-01-03T09:20:00.000Z,50
8743a0204ffffff,2022-01-03T09:25:00.000Z,2022-01-03T09:30:00.000Z,74
8743a02f5ffffff,2022-01-03T09:40:00.000Z,2022-01-03T09:45:00.000Z,16
8743a02c6ffffff,2022-01-03T09:55:00.000Z,2022-01-03T10:00:00.000Z,48
8743a02f1ffffff,2022-01-03T09:25:00.000Z,2022-01-03T09:30:00.000Z,30
8743a0231ffffff,2022-01-28T08:20:00.000Z,2022-01-28T08:25:00.000Z,6
8743a0233ffffff,2022-01-25T08:05:00.000Z,2022-01-25T08:10:00.000Z,2
8743a0200ffffff,2022-01-03T09:20:00.000Z,2022-01-03T09:25:00.000Z,72
8743a0221ffffff,2022-01-03T09:25:00.000Z,2022-01-03T09:30:00.000Z,58
8743a02f1ffffff,2022-01-08T08:05:00.000Z,2022-01-08T08:10:00.000Z,3
8743a0223ffffff,2022-01-29T08:30:00.000Z,2022-01-29T08:35:00.000Z,9
8743a02f1ffffff,2022-01-22T08:10:00.000Z,2022-01-22T08:15:00.000Z,5
8743a0319ffffff,2022-01-08T08:30:00.000Z,2022-01-08T08:35:00.000Z,1
8743a02c1ffffff,2022-01-22T08:55:00.000Z,2022-01-22T09:00:00.000Z,4
8743a0223ffffff,2022-01-08T08:30:00.000Z,2022-01-08T08:35:00.000Z,13
8743a022bffffff,2022-01-22T08:50:00.000Z,2022-01-22T08:55:00.000Z,2
8743a021bffffff,2022-01-29T08:40:00.000Z,2022-01-29T08:45:00.000Z,1
8743a0220ffffff,2022-01-29T08:45:00.000Z,2022-01-29T08:50:00.000Z,1
8743a02ceffffff,2022-01-14T08:35:00.000Z,2022-01-14T08:40:00.000Z,1
8743a02c4ffffff,2022-01-20T08:20:00.000Z,2022-01-20T08:25:00.000Z,22
8743a02e5ffffff,2022-01-14T08:10:00.000Z,2022-01-14T08:15:00.000Z,2
8743a021bffffff,2022-01-17T08:05:00.000Z,2022-01-17T08:10:00.000Z,1
8743a02cdffffff,2022-01-11T08:50:00.000Z,2022-01-11T08:55:00.000Z,1
8743a022effffff,2022-01-16T08:35:00.000Z,2022-01-16T08:40:00.000Z,22
8743a02f5ffffff,2022-01-16T08:55:00.000Z,2022-01-16T09:00:00.000Z,9
8743a0200ffffff,2022-01-16T08:40:00.000Z,2022-01-16T08:45:00.000Z,18
8743a02ccffffff,2022-01-16T08:35:00.000Z,2022-01-16T08:40:00.000Z,10
8743a020cffffff,2022-01-16T08:10:00.000Z,2022-01-16T08:15:00.000Z,2
8743a15b6ffffff,2022-01-30T08:35:00.000Z,2022-01-30T08:40:00.000Z,2
8743a0204ffffff,2022-01-30T08:10:00.000Z,2022-01-30T08:15:00.000Z,17
8743a15b6ffffff,2022-01-30T08:05:00.000Z,2022-01-30T08:10:00.000Z,5
8743a02c2ffffff,2022-01-30T08:30:00.000Z,2022-01-30T08:35:00.000Z,6
8743a02f0ffffff,2022-01-23T08:45:00.000Z,2022-01-23T08:50:00.000Z,8
8743a0218ffffff,2022-01-23T08:10:00.000Z,2022-01-23T08:15:00.000Z,7
8743a02eaffffff,2022-01-23T08:20:00.000Z,2022-01-23T08:25:00.000Z,7
8743a0218ffffff,2022-01-15T08:20:00.000Z,2022-01-15T08:25:00.000Z,2
8743a02e5ffffff,2022-01-22T08:45:00.000Z,2022-01-22T08:50:00.000Z,1
8743a022effffff,2022-01-19T08:05:00.000Z,2022-01-19T08:10:00.000Z,66
8743a0223ffffff,2022-01-19T08:35:00.000Z,2022-01-19T08:40:00.000Z,32
8743a02c2ffffff,2022-01-19T08:05:00.000Z,2022-01-19T08:10:00.000Z,11
8743a022affffff,2022-01-19T08:10:00.000Z,2022-01-19T08:15:00.000Z,19
8743a02f5ffffff,2022-01-21T08:35:00.000Z,2022-01-21T08:40:00.000Z,15
8743a02c6ffffff,2022-01-20T08:00:00.000Z,2022-01-20T08:05:00.000Z,33
8743a02f0ffffff,2022-01-12T08:25:00.000Z,2022-01-12T08:30:00.000Z,17
8743a02f5ffffff,2022-01-12T08:10:00.000Z,2022-01-12T08:15:00.000Z,10
8743a0205ffffff,2022-01-18T08:35:00.000Z,2022-01-18T08:40:00.000Z,103
8743a02e6ffffff,2022-01-21T08:05:00.000Z,2022-01-21T08:10:00.000Z,31
8743a02c2ffffff,2022-01-12T08:00:00.000Z,2022-01-12T08:05:00.000Z,18
8743a021bffffff,2022-01-18T08:55:00.000Z,2022-01-18T09:00:00.000Z,9
8743a0221ffffff,2022-01-18T08:00:00.000Z,2022-01-18T08:05:00.000Z,58
8743a02e8ffffff,2022-01-21T08:35:00.000Z,2022-01-21T08:40:00.000Z,1
8743a02d1ffffff,2022-01-18T08:50:00.000Z,2022-01-18T08:55:00.000Z,1
8743a021cffffff,2022-01-20T10:15:00.000Z,2022-01-20T10:20:00.000Z,1
8743a0228ffffff,2022-01-27T08:10:00.000Z,2022-01-27T08:15:00.000Z,38
8743a02f5ffffff,2022-01-17T08:20:00.000Z,2022-01-17T08:25:00.000Z,11
8743a02d5ffffff,2022-01-24T08:50:00.000Z,2022-01-24T08:55:00.000Z,7
8743a02c0ffffff,2022-01-27T08:55:00.000Z,2022-01-27T09:00:00.000Z,10
8743a021bffffff,2022-01-06T08:40:00.000Z,2022-01-06T08:45:00.000Z,6
8743a02e5ffffff,2022-01-27T08:20:00.000Z,2022-01-27T08:25:00.000Z,3
8743a0319ffffff,2022-01-17T08:30:00.000Z,2022-01-17T08:35:00.000Z,4
8743a0205ffffff,2022-01-11T08:25:00.000Z,2022-01-11T08:30:00.000Z,90
8743a0200ffffff,2022-01-11T08:30:00.000Z,2022-01-11T08:35:00.000Z,32
8743a02c4ffffff,2022-01-10T08:10:00.000Z,2022-01-10T08:15:00.000Z,10
8743a022affffff,2022-01-06T08:55:00.000Z,2022-01-06T09:00:00.000Z,21
8743a0202ffffff,2022-01-06T08:50:00.000Z,2022-01-06T08:55:00.000Z,12
8743a021dffffff,2022-01-24T08:15:00.000Z,2022-01-24T08:20:00.000Z,52
8743a02eeffffff,2022-01-06T08:40:00.000Z,2022-01-06T08:45:00.000Z,8
8743a0220ffffff,2022-01-12T08:20:00.000Z,2022-01-12T08:25:00.000Z,6
8743a0200ffffff,2022-01-24T08:45:00.000Z,2022-01-24T08:50:00.000Z,43
8743a022cffffff,2022-01-27T08:35:00.000Z,2022-01-27T08:40:00.000Z,35
8743a021bffffff,2022-01-11T08:55:00.000Z,2022-01-11T09:00:00.000Z,4
8743a02e3ffffff,2022-01-25T08:45:00.000Z,2022-01-25T08:50:00.000Z,39
8743a0204ffffff,2022-01-13T08:15:00.000Z,2022-01-13T08:20:00.000Z,38
8743a0204ffffff,2022-01-13T08:50:00.000Z,2022-01-13T08:55:00.000Z,47
8743a0205ffffff,2022-01-04T09:35:00.000Z,2022-01-04T09:40:00.000Z,94
8743a02e2ffffff,2022-01-07T08:45:00.000Z,2022-01-07T08:50:00.000Z,44
8743a0219ffffff,2022-01-25T08:50:00.000Z,2022-01-25T08:55:00.000Z,57
8743a02d5ffffff,2022-01-28T08:30:00.000Z,2022-01-28T08:35:00.000Z,12
8743a02f3ffffff,2022-01-28T08:30:00.000Z,2022-01-28T08:35:00.000Z,28
8743a02d1ffffff,2022-01-25T08:30:00.000Z,2022-01-25T08:35:00.000Z,3
8743a021dffffff,2022-01-10T08:25:00.000Z,2022-01-10T08:30:00.000Z,59
8743a02c4ffffff,2022-01-20T08:25:00.000Z,2022-01-20T08:30:00.000Z,15
8743a02e2ffffff,2022-01-05T09:20:00.000Z,2022-01-05T09:25:00.000Z,37
8743a02e2ffffff,2022-01-05T09:30:00.000Z,2022-01-05T09:35:00.000Z,52
8743a020effffff,2022-01-25T08:55:00.000Z,2022-01-25T09:00:00.000Z,13
8743a0220ffffff,2022-01-25T08:25:00.000Z,2022-01-25T08:30:00.000Z,5
8743a021bffffff,2022-01-26T08:25:00.000Z,2022-01-26T08:30:00.000Z,4
8743a020effffff,2022-01-13T08:25:00.000Z,2022-01-13T08:30:00.000Z,16
8743a02e6ffffff,2022-01-14T08:00:00.000Z,2022-01-14T08:05:00.000Z,37
8743a022bffffff,2022-01-26T08:30:00.000Z,2022-01-26T08:35:00.000Z,8
8743a020effffff,2022-01-20T08:40:00.000Z,2022-01-20T08:45:00.000Z,12
8743a02f0ffffff,2022-01-05T09:35:00.000Z,2022-01-05T09:40:00.000Z,21
8743a15b6ffffff,2022-01-14T08:00:00.000Z,2022-01-14T08:05:00.000Z,11
8743a022bffffff,2022-01-10T08:30:00.000Z,2022-01-10T08:35:00.000Z,8
8743a0220ffffff,2022-01-28T08:15:00.000Z,2022-01-28T08:20:00.000Z,7
8743a020cffffff,2022-01-14T08:40:00.000Z,2022-01-14T08:45:00.000Z,8
8743a031bffffff,2022-01-20T08:05:00.000Z,2022-01-20T08:10:00.000Z,6
8743a02cdffffff,2022-01-04T09:55:00.000Z,2022-01-04T10:00:00.000Z,2
8743a02c4ffffff,2022-01-20T08:10:00.000Z,2022-01-20T08:15:00.000Z,12
8743a02c6ffffff,2022-01-20T08:15:00.000Z,2022-01-20T08:20:00.000Z,26
8743a0200ffffff,2022-01-10T08:10:00.000Z,2022-01-10T08:15:00.000Z,25
8743a02cdffffff,2022-01-20T08:35:00.000Z,2022-01-20T08:40:00.000Z,2
8743a022effffff,2022-01-03T09:55:00.000Z,2022-01-03T10:00:00.000Z,88
8743a0319ffffff,2022-01-05T09:30:00.000Z,2022-01-05T09:35:00.000Z,4
8743a0203ffffff,2022-01-03T09:15:00.000Z,2022-01-03T09:20:00.000Z,48
8743a0203ffffff,2022-01-03T09:35:00.000Z,2022-01-03T09:40:00.000Z,52
8743a0235ffffff,2022-01-22T08:15:00.000Z,2022-01-22T08:20:00.000Z,10
8743a02c2ffffff,2022-01-08T08:25:00.000Z,2022-01-08T08:30:00.000Z,3
8743a02f3ffffff,2022-01-29T08:50:00.000Z,2022-01-29T08:55:00.000Z,9
8743a0218ffffff,2022-01-22T08:30:00.000Z,2022-01-22T08:35:00.000Z,1
8743a022bffffff,2022-01-13T08:30:00.000Z,2022-01-13T08:35:00.000Z,7
8743a020cffffff,2022-01-14T08:50:00.000Z,2022-01-14T08:55:00.000Z,7
8743a0201ffffff,2022-01-14T08:55:00.000Z,2022-01-14T09:00:00.000Z,7
8743a02c0ffffff,2022-01-25T08:00:00.000Z,2022-01-25T08:05:00.000Z,2
8743a021dffffff,2022-01-13T09:00:00.000Z,2022-01-13T09:05:00.000Z,1
8743a0224ffffff,2022-01-07T08:15:00.000Z,2022-01-07T08:20:00.000Z,1
8743a02c4ffffff,2022-01-16T08:55:00.000Z,2022-01-16T09:00:00.000Z,10
8743a02f5ffffff,2022-01-16T08:50:00.000Z,2022-01-16T08:55:00.000Z,5
8743a02c2ffffff,2022-01-23T08:35:00.000Z,2022-01-23T08:40:00.000Z,10
8743a021dffffff,2022-01-23T09:00:00.000Z,2022-01-23T09:05:00.000Z,1
8743a02e1ffffff,2022-01-23T08:40:00.000Z,2022-01-23T08:45:00.000Z,4
8743a02e8ffffff,2022-01-23T08:45:00.000Z,2022-01-23T08:50:00.000Z,1
8743a022affffff,2022-01-15T08:35:00.000Z,2022-01-15T08:40:00.000Z,8
8743a021bffffff,2022-01-22T08:35:00.000Z,2022-01-22T08:40:00.000Z,2
8743a0222ffffff,2022-01-19T08:35:00.000Z,2022-01-19T08:40:00.000Z,45
8743a02e0ffffff,2022-01-19T08:25:00.000Z,2022-01-19T08:30:00.000Z,29
8743a02ebffffff,2022-01-19T08:15:00.000Z,2022-01-19T08:20:00.000Z,36
8743a02d1ffffff,2022-01-19T08:00:00.000Z,2022-01-19T08:05:00.000Z,3
8743a02c5ffffff,2022-01-21T08:40:00.000Z,2022-01-21T08:45:00.000Z,12
8743a02d5ffffff,2022-01-21T08:35:00.000Z,2022-01-21T08:40:00.000Z,10
8743a0201ffffff,2022-01-20T08:00:00.000Z,2022-01-20T08:05:00.000Z,11
8743a0228ffffff,2022-01-21T08:10:00.000Z,2022-01-21T08:15:00.000Z,37
8743a02f0ffffff,2022-01-12T08:20:00.000Z,2022-01-12T08:25:00.000Z,15
8743a0218ffffff,2022-01-18T08:05:00.000Z,2022-01-18T08:10:00.000Z,12
8743a02d5ffffff,2022-01-10T08:35:00.000Z,2022-01-10T08:40:00.000Z,10
8743a15b6ffffff,2022-01-21T08:00:00.000Z,2022-01-21T08:05:00.000Z,11
8743a02c0ffffff,2022-01-12T08:00:00.000Z,2022-01-12T08:05:00.000Z,3
8743a02e4ffffff,2022-01-18T08:25:00.000Z,2022-01-18T08:30:00.000Z,10
8743a02ebffffff,2022-01-17T08:50:00.000Z,2022-01-17T08:55:00.000Z,47
8743a02eaffffff,2022-01-12T08:00:00.000Z,2022-01-12T08:05:00.000Z,21
8743a02f5ffffff,2022-01-11T08:45:00.000Z,2022-01-11T08:50:00.000Z,10
8743a031bffffff,2022-01-17T08:35:00.000Z,2022-01-17T08:40:00.000Z,5
8743a020effffff,2022-01-06T08:10:00.000Z,2022-01-06T08:15:00.000Z,14
8743a0204ffffff,2022-01-27T08:55:00.000Z,2022-01-27T09:00:00.000Z,40
8743a0200ffffff,2022-01-17T08:30:00.000Z,2022-01-17T08:35:00.000Z,41
8743a02c0ffffff,2022-01-06T08:40:00.000Z,2022-01-06T08:45:00.000Z,2
8743a0205ffffff,2022-01-11T08:40:00.000Z,2022-01-11T08:45:00.000Z,89
8743a0218ffffff,2022-01-06T08:30:00.000Z,2022-01-06T08:35:00.000Z,12
8743a0222ffffff,2022-01-27T08:25:00.000Z,2022-01-27T08:30:00.000Z,44
8743a0226ffffff,2022-01-27T08:05:00.000Z,2022-01-27T08:10:00.000Z,27
8743a02e4ffffff,2022-01-17T08:10:00.000Z,2022-01-17T08:15:00.000Z,14
8743a02c0ffffff,2022-01-11T08:25:00.000Z,2022-01-11T08:30:00.000Z,3
8743a02eeffffff,2022-01-17T08:30:00.000Z,2022-01-17T08:35:00.000Z,11
8743a02dcffffff,2022-01-24T08:25:00.000Z,2022-01-24T08:30:00.000Z,2
8743a0218ffffff,2022-01-11T08:40:00.000Z,2022-01-11T08:45:00.000Z,10
8743a031bffffff,2022-01-27T08:30:00.000Z,2022-01-27T08:35:00.000Z,4
8743a0231ffffff,2022-01-13T08:55:00.000Z,2022-01-13T09:00:00.000Z,8
8743a021bffffff,2022-01-04T09:10:00.000Z,2022-01-04T09:15:00.000Z,7
8743a0228ffffff,2022-01-04T09:45:00.000Z,2022-01-04T09:50:00.000Z,32
8743a02e0ffffff,2022-01-28T08:50:00.000Z,2022-01-28T08:55:00.000Z,26
8743a0218ffffff,2022-01-28T08:45:00.000Z,2022-01-28T08:50:00.000Z,12
8743a02ebffffff,2022-01-26T08:45:00.000Z,2022-01-26T08:50:00.000Z,26
8743a0221ffffff,2022-01-28T08:55:00.000Z,2022-01-28T09:00:00.000Z,38
8743a0203ffffff,2022-01-28T08:35:00.000Z,2022-01-28T08:40:00.000Z,28
8743a02f3ffffff,2022-01-28T08:00:00.000Z,2022-01-28T08:05:00.000Z,21
8743a0222ffffff,2022-01-14T08:05:00.000Z,2022-01-14T08:10:00.000Z,35
8743a020cffffff,2022-01-07T08:05:00.000Z,2022-01-07T08:10:00.000Z,6
8743a031bffffff,2022-01-14T08:50:00.000Z,2022-01-14T08:55:00.000Z,4
8743a0206ffffff,2022-01-25T08:10:00.000Z,2022-01-25T08:15:00.000Z,19
8743a02c1ffffff,2022-01-05T09:15:00.000Z,2022-01-05T09:20:00.000Z,8
8743a0235ffffff,2022-01-10T08:25:00.000Z,2022-01-10T08:30:00.000Z,64
8743a022bffffff,2022-01-10T08:00:00.000Z,2022-01-10T08:05:00.000Z,9
8743a031bffffff,2022-01-25T08:40:00.000Z,2022-01-25T08:45:00.000Z,8
8743a0206ffffff,2022-01-05T09:20:00.000Z,2022-01-05T09:25:00.000Z,8
8743a02c0ffffff,2022-01-05T09:25:00.000Z,2022-01-05T09:30:00.000Z,2
8743a02e9ffffff,2022-01-07T08:25:00.000Z,2022-01-07T08:30:00.000Z,2
8743a0226ffffff,2022-01-25T08:05:00.000Z,2022-01-25T08:10:00.000Z,25
8743a020effffff,2022-01-10T08:45:00.000Z,2022-01-10T08:50:00.000Z,7
8743a0202ffffff,2022-01-03T09:15:00.000Z,2022-01-03T09:20:00.000Z,24
8743a0202ffffff,2022-01-03T09:25:00.000Z,2022-01-03T09:30:00.000Z,32
8743a0205ffffff,2022-01-03T10:00:00.000Z,2022-01-03T10:05:00.000Z,2
8743a02cdffffff,2022-01-03T09:50:00.000Z,2022-01-03T09:55:00.000Z,4
8743a0231ffffff,2022-01-22T08:40:00.000Z,2022-01-22T08:45:00.000Z,5
8743a0204ffffff,2022-01-08T08:35:00.000Z,2022-01-08T08:40:00.000Z,6
8743a0203ffffff,2022-01-08T08:20:00.000Z,2022-01-08T08:25:00.000Z,9
8743a0222ffffff,2022-01-08T08:35:00.000Z,2022-01-08T08:40:00.000Z,19
8743a02e3ffffff,2022-01-29T08:40:00.000Z,2022-01-29T08:45:00.000Z,7
8743a0222ffffff,2022-01-29T08:25:00.000Z,2022-01-29T08:30:00.000Z,9
8743a0202ffffff,2022-01-29T08:30:00.000Z,2022-01-29T08:35:00.000Z,1
8743a022affffff,2022-01-29T08:50:00.000Z,2022-01-29T08:55:00.000Z,4
8743a02ebffffff,2022-01-29T08:05:00.000Z,2022-01-29T08:10:00.000Z,7
8743a02e9ffffff,2022-01-29T08:00:00.000Z,2022-01-29T08:05:00.000Z,2
8743a020affffff,2022-01-29T08:45:00.000Z,2022-01-29T08:50:00.000Z,3
8743a0220ffffff,2022-01-17T08:05:00.000Z,2022-01-17T08:10:00.000Z,3
8743a02c0ffffff,2022-01-11T08:15:00.000Z,2022-01-11T08:20:00.000Z,3
8743a02e5ffffff,2022-01-13T08:35:00.000Z,2022-01-13T08:40:00.000Z,1
8743a02e1ffffff,2022-01-10T08:40:00.000Z,2022-01-10T08:45:00.000Z,5
8743a020bffffff,2022-01-13T08:25:00.000Z,2022-01-13T08:30:00.000Z,1
8743a02f2ffffff,2022-01-20T08:40:00.000Z,2022-01-20T08:45:00.000Z,1
8743a15b0ffffff,2022-01-05T09:00:00.000Z,2022-01-05T09:05:00.000Z,1
8743a02d1ffffff,2022-01-07T08:30:00.000Z,2022-01-07T08:35:00.000Z,4
8743a02dcffffff,2022-01-04T09:15:00.000Z,2022-01-04T09:20:00.000Z,1
8743a02ceffffff,2022-01-03T09:50:00.000Z,2022-01-03T09:55:00.000Z,2
8743a02e9ffffff,2022-01-05T09:50:00.000Z,2022-01-05T09:55:00.000Z,1
8743a02c2ffffff,2022-01-16T08:15:00.000Z,2022-01-16T08:20:00.000Z,9
8743a021dffffff,2022-01-16T08:55:00.000Z,2022-01-16T09:00:00.000Z,29
8743a021cffffff,2022-01-16T08:35:00.000Z,2022-01-16T08:40:00.000Z,2
8743a02f1ffffff,2022-01-30T08:15:00.000Z,2022-01-30T08:20:00.000Z,8
8743a02ccffffff,2022-01-30T08:55:00.000Z,2022-01-30T09:00:00.000Z,7
8743a02c1ffffff,2022-01-23T08:55:00.000Z,2022-01-23T09:00:00.000Z,5
8743a020effffff,2022-01-23T08:55:00.000Z,2022-01-23T09:00:00.000Z,5
8743a02cdffffff,2022-01-23T08:35:00.000Z,2022-01-23T08:40:00.000Z,2
8743a02e5ffffff,2022-01-23T08:20:00.000Z,2022-01-23T08:25:00.000Z,3
8743a02eeffffff,2022-01-23T08:00:00.000Z,2022-01-23T08:05:00.000Z,5
8743a0201ffffff,2022-01-15T08:10:00.000Z,2022-01-15T08:15:00.000Z,2
8743a021cffffff,2022-01-15T08:10:00.000Z,2022-01-15T08:15:00.000Z,3
8743a020effffff,2022-01-15T08:45:00.000Z,2022-01-15T08:50:00.000Z,4
8743a0319ffffff,2022-01-19T08:30:00.000Z,2022-01-19T08:35:00.000Z,4
8743a02ceffffff,2022-01-21T08:05:00.000Z,2022-01-21T08:10:00.000Z,1
8743a020cffffff,2022-01-19T08:05:00.000Z,2022-01-19T08:10:00.000Z,12
8743a02f3ffffff,2022-01-19T08:25:00.000Z,2022-01-19T08:30:00.000Z,33
8743a02f0ffffff,2022-01-12T08:10:00.000Z,2022-01-12T08:15:00.000Z,11
8743a0233ffffff,2022-01-21T08:20:00.000Z,2022-01-21T08:25:00.000Z,1
8743a02f2ffffff,2022-01-18T08:50:00.000Z,2022-01-18T08:55:00.000Z,2
8743a0223ffffff,2022-01-18T08:45:00.000Z,2022-01-18T08:50:00.000Z,43
8743a0222ffffff,2022-01-21T08:35:00.000Z,2022-01-21T08:40:00.000Z,32
8743a02e4ffffff,2022-01-21T08:50:00.000Z,2022-01-21T08:55:00.000Z,15
8743a021dffffff,2022-01-12T08:30:00.000Z,2022-01-12T08:35:00.000Z,81
8743a02e3ffffff,2022-01-18T08:05:00.000Z,2022-01-18T08:10:00.000Z,26
8743a02dcffffff,2022-01-10T08:20:00.000Z,2022-01-10T08:25:00.000Z,4
8743a02c0ffffff,2022-01-18T08:25:00.000Z,2022-01-18T08:30:00.000Z,5
8743a0206ffffff,2022-01-27T08:40:00.000Z,2022-01-27T08:45:00.000Z,17
8743a02cdffffff,2022-01-18T08:10:00.000Z,2022-01-18T08:15:00.000Z,3
8743a02ccffffff,2022-01-12T08:20:00.000Z,2022-01-12T08:25:00.000Z,13
8743a0204ffffff,2022-01-27T08:30:00.000Z,2022-01-27T08:35:00.000Z,46
8743a022cffffff,2022-01-06T08:25:00.000Z,2022-01-06T08:30:00.000Z,43
8743a02e3ffffff,2022-01-17T08:10:00.000Z,2022-01-17T08:15:00.000Z,27
8743a02eeffffff,2022-01-17T08:05:00.000Z,2022-01-17T08:10:00.000Z,7
8743a0200ffffff,2022-01-06T08:30:00.000Z,2022-01-06T08:35:00.000Z,40
8743a02f1ffffff,2022-01-10T08:05:00.000Z,2022-01-10T08:10:00.000Z,28
8743a02f0ffffff,2022-01-10T08:45:00.000Z,2022-01-10T08:50:00.000Z,9
8743a022effffff,2022-01-11T08:55:00.000Z,2022-01-11T09:00:00.000Z,52
8743a02ccffffff,2022-01-27T08:05:00.000Z,2022-01-27T08:10:00.000Z,9
8743a021cffffff,2022-01-11T08:15:00.000Z,2022-01-11T08:20:00.000Z,6
8743a021cffffff,2022-01-06T08:20:00.000Z,2022-01-06T08:25:00.000Z,15
8743a02cdffffff,2022-01-27T08:30:00.000Z,2022-01-27T08:35:00.000Z,2
8743a022affffff,2022-01-24T08:35:00.000Z,2022-01-24T08:40:00.000Z,28
8743a021dffffff,2022-01-11T09:00:00.000Z,2022-01-11T09:05:00.000Z,1
